journey_id,trip_id,journey_start_datetime,journey_start_lat,journey_start_lon,journey_start_insee,journey_start_postcode,journey_start_town,journey_start_country,journey_end_datetime,journey_end_lat,journey_end_lon,journey_end_insee,journey_end_postcode,journey_end_town,journey_end_country,journey_distance,journey_duration
1918721,f8ed00b2-f198-489b-8777-4572487abd20,2019-12-20T15:45:00.000Z,45.75,4.848,69123,69001,Lyon,France,2019-12-20T16:00:00.000Z,45.67,4.76,69027,69530,Brignais,France,15010,1051
1917562,521c19e3-e7fc-4867-92dd-63111f1bfc72,2019-12-20T16:00:00.000Z,45.745,4.848,69123,69001,Lyon,France,2019-12-20T16:00:00.000Z,45.723,4.883,69123,69001,Lyon,France,4108,428
1917990,1d4c97a5-aba4-4a18-a6ca-f75429865bb9,2019-12-20T16:00:00.000Z,45.747,4.8660000000000005,69123,69001,Lyon,France,2019-12-20T16:30:00.000Z,45.87,4.71,69052,69380,Chazay-d'Azergues,France,22469,1606
1918025,eb8c54a1-0973-4b07-96f1-e60169a26d95,2019-12-20T16:00:00.000Z,45.89,4.43,69243,69170,Tarare,France,2019-12-20T16:45:00.000Z,45.754,4.843999999999999,69123,69001,Lyon,France,44582,2386
1917574,a2699a56-36ab-4441-ad21-dbb4705141fd,2019-12-20T16:00:00.000Z,45.84,4.73,69117,69380,Lissieu,France,2019-12-20T16:30:00.000Z,45.76,4.905,69266,69100,Villeurbanne,France,21308,1523
1918711,8bdccf57-668d-4c61-bbc7-7c782fb4e6b5,2019-12-20T16:00:00.000Z,45.65,4.75,69268,69390,Vourles,France,2019-12-20T16:15:00.000Z,45.745,4.848,69123,69001,Lyon,France,16242,1039
1917643,75ca3073-239a-493a-81ad-9b92853acef6,2019-12-20T16:00:00.000Z,45.81,4.77,69072,69570,Dardilly,France,2019-12-20T16:15:00.000Z,45.74,4.835,69123,69001,Lyon,France,11872,957
1918679,6cbad4f0-8280-4375-bc4f-b2780718b138,2019-12-20T16:00:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-20T16:15:00.000Z,45.76,4.849,69123,69001,Lyon,France,10234,966
1918187,70707df0-892f-46bc-8f41-f3492b65d27e,2019-12-20T16:15:00.000Z,45.743,4.824,69123,69001,Lyon,France,2019-12-20T16:45:00.000Z,45.73,4.65,69255,69670,Vaugneray,France,17759,1446
1918385,cc310b21-d687-4ab5-bf58-3d5e29a1d69d,2019-12-20T16:15:00.000Z,45.81,4.9,69286,69140,Rillieux-la-Pape,France,2019-12-20T16:30:00.000Z,45.733999999999995,4.874,69123,69001,Lyon,France,16831,1130
1917453,5a5c48d2-bdd7-46a3-a1c9-7a42c8c32499,2019-12-20T16:15:00.000Z,45.78,4.7,69127,69280,Marcy-l'Étoile,France,2019-12-20T16:45:00.000Z,45.748000000000005,4.879,69123,69001,Lyon,France,16624,1492
1918241,76e663c6-6fdb-4502-8c59-b47d38ab585a,2019-12-20T16:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-20T16:30:00.000Z,45.763000000000005,4.8660000000000005,69123,69001,Lyon,France,18319,1319
1918249,76e663c6-6fdb-4502-8c59-b47d38ab585a,2019-12-20T16:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,2019-12-20T16:30:00.000Z,45.756,4.862,69123,69001,Lyon,France,17648,1236
1864363,c561c3bd-93af-49a7-8bdc-e7c9dd8f95be,2019-12-20T16:15:00.000Z,45.8,4.76,69072,69570,Dardilly,France,2019-12-20T16:30:00.000Z,45.778,4.8660000000000005,69266,69100,Villeurbanne,France,13882,998
1865947,ee962c16-8896-475b-a5c2-35cfc423c385,2019-12-20T16:15:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-20T16:45:00.000Z,45.77,4.868,69266,69100,Villeurbanne,France,11234,1673
1918279,01f94d72-3e6f-44d6-89a5-f19f8294d558,2019-12-20T16:15:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-20T16:30:00.000Z,45.79,4.859,69034,69300,Caluire-et-Cuire,France,12263,883
1919153,b98aba11-bd3f-47e4-a323-75f7a3928d1b,2019-12-20T16:30:00.000Z,45.763000000000005,4.853,69123,69001,Lyon,France,2019-12-20T17:00:00.000Z,45.86,4.83,69003,69250,Albigny-sur-Saône,France,13926,1104
1868925,17a354ce-d75a-40f7-85f1-df01c343b4aa,2019-12-20T16:30:00.000Z,45.754,4.916,69266,69100,Villeurbanne,France,2019-12-20T17:15:00.000Z,45.85,4.68,69121,69380,Lozanne,France,32732,1986
1862339,fa29263a-27e2-4200-96d1-a698d652ff4c,2019-12-20T16:30:00.000Z,45.776,4.876,69266,69100,Villeurbanne,France,2019-12-20T17:00:00.000Z,45.75,4.74,69205,69290,Saint-Genis-les-Ollières,France,12240,1744
1919895,293b1e57-7e1e-4b51-9802-c5d42a54b948,2019-12-20T16:30:00.000Z,45.665,4.853,69276,69320,Feyzin,France,2019-12-20T16:45:00.000Z,45.763000000000005,4.853,69123,69001,Lyon,France,12513,1123
1919090,9d911f79-fbb4-4db5-a50c-53bedc93303e,2019-12-20T16:30:00.000Z,45.65,4.75,69268,69390,Vourles,France,2019-12-20T17:00:00.000Z,45.778999999999996,4.871,69266,69100,Villeurbanne,France,20305,1462
1919472,72505c29-341a-4144-ab71-b64d3f879799,2019-12-20T16:30:00.000Z,45.65,4.75,69268,69390,Vourles,France,2019-12-20T17:00:00.000Z,45.778999999999996,4.871,69266,69100,Villeurbanne,France,20305,1462
1919582,eafd01f2-a41c-4cb2-848d-33fe2d3a48eb,2019-12-20T16:30:00.000Z,45.67,4.76,69027,69530,Brignais,France,2019-12-20T16:45:00.000Z,45.743,4.878,69123,69001,Lyon,France,16027,1147
1919418,e1e9a41b-461e-412c-94c3-de601afcd0f1,2019-12-20T16:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-20T16:45:00.000Z,46.02,4.72,69013,69400,Arnas,France,13597,979
1919628,cc8a7414-ea77-4ca0-a5d6-f31a5a77f5eb,2019-12-20T16:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-20T16:45:00.000Z,45.87,4.71,69052,69380,Chazay-d'Azergues,France,10574,728
1919479,82bbd1e2-3367-4566-89df-4f094da6aa84,2019-12-20T16:30:00.000Z,45.82,4.76,69116,69760,Limonest,France,2019-12-20T17:15:00.000Z,45.73,4.46,69220,69930,Saint-Laurent-de-Chamousset,France,38873,2258
1863527,8f8febd5-90f3-40a4-bfdd-1a5c0fd6b5d1,2019-12-20T16:45:00.000Z,45.68,4.76,69027,69530,Brignais,France,2019-12-20T17:15:00.000Z,45.763000000000005,4.838,69123,69001,Lyon,France,16180,1653
1919296,27149310-fb66-419f-aa37-6ea7b6e04232,2019-12-20T16:45:00.000Z,45.81,4.76,69072,69570,Dardilly,France,2019-12-20T17:00:00.000Z,45.756,4.828,69123,69001,Lyon,France,12042,987
1919563,b3a48fbf-7d12-4187-ba8b-5937e09462aa,2019-12-20T17:00:00.000Z,45.677,4.787,69204,69230,Saint-Genis-Laval,France,2019-12-20T17:15:00.000Z,45.726000000000006,4.84,69123,69001,Lyon,France,9534,645
1920108,a432ab68-9f3a-41a8-b5dc-5c76b38eb5d7,2019-12-20T17:00:00.000Z,45.799,4.788,69040,69410,Champagne-au-Mont-d'Or,France,2019-12-20T17:30:00.000Z,45.69,4.67,69131,69510,Messimy,France,17814,1507
1920067,d2c2fb53-a9a4-4049-affa-70ec754f54fb,2019-12-20T17:15:00.000Z,45.768,4.7860000000000005,69244,69160,Tassin-la-Demi-Lune,France,2019-12-20T17:30:00.000Z,45.784,4.859,69266,69100,Villeurbanne,France,8383,623
1920602,5294e243-775a-495c-a6c1-094215eb5c72,2019-12-20T17:30:00.000Z,45.75,4.832,69123,69001,Lyon,France,2019-12-20T18:00:00.000Z,45.98,4.73,69264,69400,Villefranche-sur-Saône,France,30614,1497
1920491,c0c521de-fbc3-4bae-be4e-2ae9443b36a5,2019-12-20T17:30:00.000Z,45.763999999999996,4.918,69266,69100,Villeurbanne,France,2019-12-20T18:00:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,40816,1920
1920639,6f3efe08-365d-428d-85eb-aa19f8b48deb,2019-12-20T18:15:00.000Z,45.776,4.803,69123,69001,Lyon,France,2019-12-20T18:45:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,29074,1496
1920607,42ec44bd-e1e8-4ab5-a241-6440f9f11101,2019-12-20T18:15:00.000Z,45.785,4.833,69034,69300,Caluire-et-Cuire,France,2019-12-20T18:45:00.000Z,45.89,4.44,69243,69170,Tarare,France,41280,2272
1920599,543a0a24-17c3-4434-8063-bbccc90e2a48,2019-12-20T18:15:00.000Z,45.785,4.833,69034,69300,Caluire-et-Cuire,France,2019-12-20T18:45:00.000Z,45.89,4.44,69243,69170,Tarare,France,41280,2272
1867265,29b5c9df-85aa-4e7a-96cf-dc6bdeb2c06b,2019-12-20T18:15:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-20T18:45:00.000Z,45.751999999999995,4.846,69123,69001,Lyon,France,11883,1664
1926592,5021118a-ac95-45d0-8419-f55efdd77007,2019-12-21T06:30:00.000Z,45.83,4.84,69063,69660,Collonges-au-Mont-d'Or,France,2019-12-21T06:45:00.000Z,45.778999999999996,4.823,69123,69001,Lyon,France,8127,639
1926486,29339035-3d23-4a66-9d3f-259a1a3dbded,2019-12-21T07:00:00.000Z,45.776,4.902,69266,69100,Villeurbanne,France,2019-12-21T07:30:00.000Z,46.1,4.75,69019,69220,Belleville-en-Beaujolais,France,50319,2125
1926708,00496fde-be46-4f86-848c-4a5b71d1c4ed,2019-12-21T07:45:00.000Z,45.68,4.782,69204,69230,Saint-Genis-Laval,France,2019-12-21T08:00:00.000Z,45.67,4.94,69283,69780,Mions,France,17454,1066
1886248,1c09a1d2-3d2d-482d-b3c1-2d78f420b731,2019-12-21T09:15:00.000Z,45.79,4.815,69123,69001,Lyon,France,2019-12-21T09:30:00.000Z,45.81,4.77,69116,69760,Limonest,France,6027,901
1926828,f1bb0598-94e0-4084-90aa-c6b39875aa15,2019-12-21T09:15:00.000Z,45.89,4.44,69243,69170,Tarare,France,2019-12-21T09:45:00.000Z,45.82,4.74,69072,69570,Dardilly,France,28807,1396
1928152,e9b3f64a-2566-4169-abb9-c9ed4d6c2483,2019-12-21T15:45:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-21T16:15:00.000Z,45.89,4.44,69243,69170,Tarare,France,31954,1454
1928497,8e52781a-b678-4cc8-a48a-79361cdd5159,2019-12-21T18:00:00.000Z,46.1,4.75,69019,69220,Belleville-en-Beaujolais,France,2019-12-21T18:45:00.000Z,45.765,4.922,69256,69120,Vaulx-en-Velin,France,53632,2273
1928499,c74b181b-d883-4a91-8eff-d35b79cfba86,2019-12-21T18:00:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-21T18:45:00.000Z,45.763999999999996,4.909,69266,69100,Villeurbanne,France,54105,2344
1928572,0d8e3600-7373-435b-8ee6-53e78f61ec18,2019-12-21T18:00:00.000Z,45.67,4.94,69283,69780,Mions,France,2019-12-21T18:15:00.000Z,45.677,4.787,69204,69230,Saint-Genis-Laval,France,14305,1030
1887733,d7ab5791-f838-4ec6-8475-7fb9724ecb9b,2019-12-21T20:30:00.000Z,45.8,4.64,69112,69210,Lentilly,France,2019-12-21T20:45:00.000Z,45.8,4.61,69177,69210,Sourcieux-les-Mines,France,2910,328
1929303,5e869b48-8caf-4da5-9c6b-44ba52c9800b,2019-12-21T23:15:00.000Z,45.778999999999996,4.871,69266,69100,Villeurbanne,France,2019-12-21T23:45:00.000Z,46.02,4.7,69013,69400,Arnas,France,45135,2075
1905687,17893e1f-d697-415b-8e1b-8a183f5bad3d,2019-12-22T09:00:00.000Z,45.788999999999994,4.816,69123,69001,Lyon,France,2019-12-22T09:15:00.000Z,45.77,4.843999999999999,69123,69001,Lyon,France,4858,932
1905985,2463cae0-cbb5-4e74-ba76-272fd867ea77,2019-12-22T12:00:00.000Z,45.77,4.843999999999999,69123,69001,Lyon,France,2019-12-22T12:15:00.000Z,45.788999999999994,4.816,69123,69001,Lyon,France,4733,869
1936728,83ae4c2d-e891-4222-82ba-acb5eca5d253,2019-12-23T05:00:00.000Z,46.1,4.75,69019,69220,Belleville-en-Beaujolais,France,2019-12-23T05:30:00.000Z,45.731,4.833,69123,69001,Lyon,France,30694,2210
1936792,83ae4c2d-e891-4222-82ba-acb5eca5d253,2019-12-23T05:00:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,2019-12-23T05:45:00.000Z,45.731,4.833,69123,69001,Lyon,France,47374,2250
1936755,3f3f04b5-cd33-4bc3-9b2b-853c7ad35601,2019-12-23T05:00:00.000Z,45.59,4.76,69091,69700,Givors,France,2019-12-23T05:15:00.000Z,45.73,4.888999999999999,69029,69500,Bron,France,22956,1352
1938576,5be54caa-3658-48f2-b880-3184fd57f721,2019-12-23T05:30:00.000Z,45.67,4.75,69027,69530,Brignais,France,2019-12-23T06:00:00.000Z,45.772,4.9110000000000005,69256,69120,Vaulx-en-Velin,France,21258,1351
1938037,79cf4e14-faf5-40df-908f-1defe02b3434,2019-12-23T05:30:00.000Z,45.6,4.77,69091,69700,Givors,France,2019-12-23T05:45:00.000Z,45.714,4.815,69149,69600,Oullins,France,17016,1036
1938255,b5357f93-549b-4a02-8887-47a9ae97f7dc,2019-12-23T05:45:00.000Z,45.69,4.93,69290,69800,Saint-Priest,France,2019-12-23T06:00:00.000Z,45.67,4.95,69283,69780,Mions,France,2668,264
1938330,5f318004-3fe6-4ba3-8af0-ed609da77150,2019-12-23T06:00:00.000Z,45.772,4.88,69266,69100,Villeurbanne,France,2019-12-23T06:15:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,11597,835
1938060,f795332b-7b21-48d8-a3df-95ae1089326e,2019-12-23T06:00:00.000Z,45.89,4.44,69243,69170,Tarare,France,2019-12-23T06:30:00.000Z,45.754,4.833,69123,69001,Lyon,France,42447,2171
1938618,a2295c38-8c49-4e03-a482-ec330f70cb17,2019-12-23T06:00:00.000Z,45.97,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-23T06:30:00.000Z,45.77,4.856,69123,69001,Lyon,France,33099,1994
1938725,93b7d4af-75eb-4713-8a54-eb0dba77f58b,2019-12-23T06:00:00.000Z,45.98,4.74,69264,69400,Villefranche-sur-Saône,France,2019-12-23T06:30:00.000Z,45.81,4.9,69286,69140,Rillieux-la-Pape,France,31261,1423
1938239,f04d38bd-518f-4e17-8047-d24ef5e4a948,2019-12-23T06:15:00.000Z,45.89,4.44,69243,69170,Tarare,France,2019-12-23T06:45:00.000Z,45.8,4.77,69116,69760,Limonest,France,34093,1636
1938141,c173a4c2-6d16-4648-b81a-7cb2fba54c10,2019-12-23T06:15:00.000Z,45.791000000000004,4.841,69034,69300,Caluire-et-Cuire,France,2019-12-23T06:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,9229,800
1938379,8ee4efd0-0704-4cfc-8474-c45ceca51693,2019-12-23T06:15:00.000Z,45.7,4.823,69152,69310,Pierre-Bénite,France,2019-12-23T06:30:00.000Z,45.731,4.917,69029,69500,Bron,France,12284,848
1939378,1fe5ae7f-8b21-4537-b9a2-1ef9cc8744e6,2019-12-23T06:30:00.000Z,45.742,4.838,69123,69001,Lyon,France,2019-12-23T06:45:00.000Z,45.67,4.77,69027,69530,Brignais,France,13050,931
1939752,1fe5ae7f-8b21-4537-b9a2-1ef9cc8744e6,2019-12-23T06:30:00.000Z,45.742,4.838,69123,69001,Lyon,France,2019-12-23T06:45:00.000Z,45.68,4.782,69204,69230,Saint-Genis-Laval,France,11373,850
1940166,88325096-ea47-4f03-a246-1eb23f804cc3,2019-12-23T06:30:00.000Z,45.786,4.795,69123,69001,Lyon,France,2019-12-23T06:45:00.000Z,45.97,4.71,69264,69400,Villefranche-sur-Saône,France,25791,1283
1939726,2b0e8592-4173-4242-af78-815f92f98c81,2019-12-23T06:30:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,2019-12-23T06:45:00.000Z,45.768,4.7860000000000005,69244,69160,Tassin-la-Demi-Lune,France,13546,943
1939465,45cc526f-9d31-431a-8dfd-8453845a527f,2019-12-23T06:30:00.000Z,45.728,4.78,69202,69110,Sainte-Foy-lès-Lyon,France,2019-12-23T06:45:00.000Z,45.8,4.77,69116,69760,Limonest,France,10322,862
1939410,fac34beb-1cea-4697-99ac-b536e9bf7492,2019-12-23T06:30:00.000Z,45.771,4.908,69256,69120,Vaulx-en-Velin,France,2019-12-23T06:45:00.000Z,45.71,4.96,69290,69800,Saint-Priest,France,11015,804
1939585,639ee59c-08b9-4c05-85b8-180ca1f788dc,2019-12-23T06:30:00.000Z,45.76,4.99,69282,69330,Meyzieu,France,2019-12-23T06:30:00.000Z,45.757,4.936,69275,69150,Décines-Charpieu,France,6040,546
1939590,d5ef5e47-a689-4aaa-9a08-33d93cb66d47,2019-12-23T06:30:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-23T07:00:00.000Z,45.75899999999999,4.837,69123,69001,Lyon,France,32399,1751
1940175,9497cbe0-6e56-4d18-a39e-6f5434d684ca,2019-12-23T06:30:00.000Z,45.803999999999995,4.782,69040,69410,Champagne-au-Mont-d'Or,France,2019-12-23T07:00:00.000Z,45.76,5.03,69282,69330,Meyzieu,France,26928,1875
1940237,5d903d06-08a1-4a0b-baf4-b6ee40d90e26,2019-12-23T06:30:00.000Z,45.716,4.813,69149,69600,Oullins,France,2019-12-23T06:45:00.000Z,45.787,4.765,69081,69130,Écully,France,12578,949
1938964,98c709ca-3364-4a61-87ce-c7fbdbd919d2,2019-12-23T06:45:00.000Z,45.78,4.8,69123,69001,Lyon,France,2019-12-23T07:00:00.000Z,45.77,4.7,69127,69280,Marcy-l'Étoile,France,10375,895
1939846,bd4bc353-9ff6-4499-9bbc-73a05cd8cd85,2019-12-23T06:45:00.000Z,45.763000000000005,4.8660000000000005,69123,69001,Lyon,France,2019-12-23T07:00:00.000Z,45.705,4.831,69152,69310,Pierre-Bénite,France,10523,893
1939860,bd4bc353-9ff6-4499-9bbc-73a05cd8cd85,2019-12-23T06:45:00.000Z,45.756,4.862,69123,69001,Lyon,France,2019-12-23T07:15:00.000Z,45.68,4.77,69027,69530,Brignais,France,16922,1453
1939721,54ce53b0-92f4-4f4e-aaaf-42be38d5b4fd,2019-12-23T06:45:00.000Z,45.708999999999996,4.852,69199,69190,Saint-Fons,France,2019-12-23T07:00:00.000Z,45.743,4.8469999999999995,69123,69001,Lyon,France,4529,452
1939442,3cc52a4d-5bdb-4866-969f-4905edc830e6,2019-12-23T06:45:00.000Z,45.99,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-23T07:15:00.000Z,45.765,4.9,69266,69100,Villeurbanne,France,40483,1975
1939212,8e7e18ab-d13f-4824-95e3-a3dd589f5f9f,2019-12-23T06:45:00.000Z,45.98,4.72,69264,69400,Villefranche-sur-Saône,France,2019-12-23T07:00:00.000Z,45.8,4.76,69072,69570,Dardilly,France,22977,1152
1939036,b4cf67e7-1570-45c2-868e-be9938960567,2019-12-23T06:45:00.000Z,45.69,4.822,69100,69540,Irigny,France,2019-12-23T07:00:00.000Z,45.726000000000006,4.838,69123,69001,Lyon,France,6554,490
1939830,ed8497d0-9fc7-4407-98ce-633032192454,2019-12-23T07:00:00.000Z,45.76,4.849,69123,69001,Lyon,France,2019-12-23T07:15:00.000Z,45.781000000000006,4.806,69123,69001,Lyon,France,5562,549
1939996,bab791cb-8cc3-4326-bb77-58273184910f,2019-12-23T07:00:00.000Z,45.748000000000005,4.82,69123,69001,Lyon,France,2019-12-23T07:15:00.000Z,45.786,4.776,69081,69130,Écully,France,7474,543
1923255,d686be1b-22dc-475f-a113-5985890506f5,2019-12-23T07:00:00.000Z,45.757,4.878,69266,69100,Villeurbanne,France,2019-12-23T07:15:00.000Z,45.733000000000004,4.817,69123,69001,Lyon,France,6544,1155
1939314,20a7957b-d766-44eb-9fd3-d576bbe69e57,2019-12-23T07:00:00.000Z,45.778,4.878,69266,69100,Villeurbanne,France,2019-12-23T07:30:00.000Z,45.65,4.75,69268,69390,Vourles,France,19852,1431
1939188,d7e18aa9-a187-4dfc-a212-9f8dc8218ba6,2019-12-23T07:00:00.000Z,45.726000000000006,4.907,69029,69500,Bron,France,2019-12-23T07:30:00.000Z,45.788999999999994,4.776,69081,69130,Écully,France,14570,1238
1941157,cbcb1220-ed70-4bc5-8e95-d3774b38b4f1,2019-12-23T07:30:00.000Z,45.81,4.9,69286,69140,Rillieux-la-Pape,France,2019-12-23T07:45:00.000Z,45.711000000000006,4.901,69259,69200,Vénissieux,France,18018,1120
1941500,cab9addc-f646-4f2f-888b-437630db6897,2019-12-23T07:30:00.000Z,45.98,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-23T08:00:00.000Z,45.751000000000005,4.853,69123,69001,Lyon,France,34291,1989
1941232,cab9addc-f646-4f2f-888b-437630db6897,2019-12-23T07:30:00.000Z,45.98,4.71,69264,69400,Villefranche-sur-Saône,France,2019-12-23T08:00:00.000Z,45.751000000000005,4.853,69123,69001,Lyon,France,34397,2011
1941255,cf367f9a-5401-4ad9-95da-277d0bdb4cbc,2019-12-23T07:30:00.000Z,45.746,4.915,69029,69500,Bron,France,2019-12-23T07:45:00.000Z,45.79,4.8,69194,69370,Saint-Didier-au-Mont-d'Or,France,14308,1027
1941220,c9a58dde-606e-40f4-ad43-35f07fe5e039,2019-12-23T07:30:00.000Z,45.714,4.806,69149,69600,Oullins,France,2019-12-23T07:45:00.000Z,45.68,4.77,69027,69530,Brignais,France,9236,665
1941917,4b6ea45b-fdc4-4b65-a06d-0f97545bf90e,2019-12-23T10:00:00.000Z,45.83,4.61,69010,69210,L'Arbresle,France,2019-12-23T10:15:00.000Z,45.768,4.7860000000000005,69244,69160,Tassin-la-Demi-Lune,France,23941,1276
1924124,b0c36793-96f4-4bac-ba50-f3aa1c926409,2019-12-23T11:00:00.000Z,45.81,4.77,69116,69760,Limonest,France,2019-12-23T11:15:00.000Z,45.786,4.775,69081,69130,Écully,France,4605,880
1942235,d383d29f-edef-4e74-87d0-dafcd4ef492f,2019-12-23T11:45:00.000Z,45.731,4.833,69123,69001,Lyon,France,2019-12-23T11:45:00.000Z,45.711000000000006,4.901,69259,69200,Vénissieux,France,7571,618
1942405,60b54b4b-556a-496c-abc2-0b6f1153fce7,2019-12-23T13:15:00.000Z,45.751000000000005,4.838,69123,69001,Lyon,France,2019-12-23T13:45:00.000Z,45.97,4.73,69264,69400,Villefranche-sur-Saône,France,30506,1503
1942430,96562fe3-051c-45b2-9585-9d6f498bc25b,2019-12-23T13:15:00.000Z,45.754,4.833,69123,69001,Lyon,France,2019-12-23T13:45:00.000Z,45.98,4.73,69264,69400,Villefranche-sur-Saône,France,31408,1625
1942939,4338b85d-5260-4c43-a9b0-cf0eb9bc68a6,2019-12-23T14:30:00.000Z,45.775,4.801,69123,69001,Lyon,France,2019-12-23T15:00:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,41499,1824
1942916,e433c158-8197-49fb-8800-38fb7d3b3309,2019-12-23T15:00:00.000Z,45.731,4.833,69123,69001,Lyon,France,2019-12-23T15:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,31000,2232
1943128,e433c158-8197-49fb-8800-38fb7d3b3309,2019-12-23T15:00:00.000Z,45.731,4.833,69123,69001,Lyon,France,2019-12-23T15:30:00.000Z,46.1,4.74,69019,69220,Belleville-en-Beaujolais,France,31000,2232
1943123,e433c158-8197-49fb-8800-38fb7d3b3309,2019-12-23T15:00:00.000Z,45.731,4.833,69123,69001,Lyon,France,2019-12-23T15:30:00.000Z,46.1,4.75,69019,69220,Belleville-en-Beaujolais,France,47214,2211
1942974,3cef9005-77c4-4f65-9782-d1c569bcacb9,2019-12-23T15:15:00.000Z,45.76,5.03,69282,69330,Meyzieu,France,2019-12-23T15:45:00.000Z,45.801,4.785,69040,69410,Champagne-au-Mont-d'Or,France,25000,1800
1943847,2fead8a8-9647-4928-887b-44cf43b6ee69,2019-12-23T15:30:00.000Z,45.763000000000005,4.841,69123,69001,Lyon,France,2019-12-23T16:00:00.000Z,45.66,4.55,69227,69850,Saint-Martin-en-Haut,France,32034,2324
1944016,9070f353-01b4-4629-bedf-9f63f4018a53,2019-12-23T15:30:00.000Z,45.65,4.75,69268,69390,Vourles,France,2019-12-23T15:45:00.000Z,45.718,4.8180000000000005,69149,69600,Oullins,France,10389,613
1923752,dcd13871-baa0-4fcc-8069-2a8b07367874,2019-12-23T15:45:00.000Z,45.675,4.781000000000001,69204,69230,Saint-Genis-Laval,France,2019-12-23T16:00:00.000Z,45.753,4.833,69123,69001,Lyon,France,12551,1367
1943949,eba85302-8cf8-4124-a06b-88c28846923c,2019-12-23T16:00:00.000Z,45.732,4.823,69123,69001,Lyon,France,2019-12-23T16:30:00.000Z,45.85,4.66,69121,69380,Lozanne,France,25802,1489
1943997,92699a4e-7b82-426e-9ac9-7ffd44e2492a,2019-12-23T16:00:00.000Z,45.71,4.96,69290,69800,Saint-Priest,France,2019-12-23T16:15:00.000Z,45.772,4.9110000000000005,69256,69120,Vaulx-en-Velin,France,10242,784
1943927,ae2e5006-b42d-44d7-bfb2-827ca4018c86,2019-12-23T16:15:00.000Z,45.757,4.936,69275,69150,Décines-Charpieu,France,2019-12-23T16:30:00.000Z,45.76,4.99,69282,69330,Meyzieu,France,5872,524
1943707,67f6b517-8afe-44ea-a489-07d9238b9100,2019-12-23T16:15:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-23T16:30:00.000Z,45.89,4.44,69243,69170,Tarare,France,33307,1574
1943976,0e7adc86-44c4-4ab4-8600-2aeae5e03061,2019-12-23T16:15:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,2019-12-23T16:30:00.000Z,45.769,4.878,69266,69100,Villeurbanne,France,11527,830
1944418,9bc1e3cc-6f8e-4a56-b7e8-5fe627699be7,2019-12-23T16:30:00.000Z,45.751000000000005,4.83,69123,69001,Lyon,France,2019-12-23T17:15:00.000Z,45.89,4.43,69243,69170,Tarare,France,43478,2254
1944369,796726f3-e2bd-4166-bb4b-aecad462bcaa,2019-12-23T16:30:00.000Z,45.76,4.905,69266,69100,Villeurbanne,France,2019-12-23T17:00:00.000Z,45.99,4.71,69264,69400,Villefranche-sur-Saône,France,42141,2014
1945131,0ffefc22-0752-40cc-acc2-0f26aa2134ff,2019-12-23T16:30:00.000Z,45.97,4.71,69115,69400,Limas,France,2019-12-23T17:00:00.000Z,45.776,4.874,69266,69100,Villeurbanne,France,38208,1832
1944714,33bb6ba5-104a-46c9-aee9-fe160c606ecc,2019-12-23T16:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-23T16:45:00.000Z,45.778999999999996,4.803,69123,69001,Lyon,France,5146,479
1944564,67e67112-5b35-43f6-b94b-a43498932823,2019-12-23T16:30:00.000Z,45.8,4.77,69116,69760,Limonest,France,2019-12-23T17:00:00.000Z,45.763000000000005,4.8660000000000005,69123,69001,Lyon,France,11073,1053
1944738,efc94b1a-7940-4ffc-9a16-8b0677ccdaca,2019-12-23T16:30:00.000Z,45.71,4.93,69290,69800,Saint-Priest,France,2019-12-23T16:45:00.000Z,45.769,4.878,69266,69100,Villeurbanne,France,11527,830
1944584,675f26c2-15e5-4120-a6f2-33e0e390c301,2019-12-23T16:45:00.000Z,45.786,4.776,69081,69130,Écully,France,2019-12-23T17:00:00.000Z,45.748000000000005,4.82,69123,69001,Lyon,France,7385,545
